order_id,customer_id,order_date,total_amount,discount_amount,tax_amount,final_amount,payment_method,payment_status,order_status,delivery_address,delivery_city,delivery_zip,special_instructions
3741,832,2026-04-01 12:31:44,1685.97,160.19,76.29,1602.07,Credit Card,failed,processing,519 Main Street,Bangalore,211636,
3742,771,2026-04-20 12:31:44,1254.89,25.26,61.48,1291.11,Cash on Delivery,failed,cancelled,913 Main Street,Chennai,664781,Call on arrival
3743,105,2026-02-11 12:31:44,5935.53,683.05,262.62,5515.1,Debit Card,failed,cancelled,368 Main Street,Pune,702733,Leave at door
3744,200,2026-02-21 12:31:44,4463.36,455.96,200.37,4207.77,UPI,completed,out_for_delivery,135 Main Street,Kolkata,726258,Leave at door
3745,37,2026-04-13 12:31:44,11383.51,1342.51,502.05,10543.05,UPI,failed,processing,569 Main Street,Pune,894993,
3746,60,2026-03-12 12:31:44,9769.26,528.36,462.05,9702.95,Cash on Delivery,pending,confirmed,824 Main Street,Lucknow,307428,
3747,299,2026-04-18 12:31:44,1110.81,22.24,54.43,1143.0,Net Banking,pending,processing,496 Main Street,Chennai,301603,
3748,645,2026-04-09 12:31:44,3134.45,215.81,145.93,3064.57,Debit Card,pending,delivered,206 Main Street,Bangalore,459315,
3749,228,2026-03-19 12:31:44,305.22,30.82,13.72,288.12,Net Banking,failed,processing,38 Main Street,Delhi,407696,Leave at door
3750,467,2026-02-14 12:31:44,5571.11,326.07,262.25,5507.29,Credit Card,failed,out_for_delivery,146 Main Street,Pune,705474,Leave at door
3751,261,2026-02-06 12:31:44,5902.73,106.18,289.83,6086.38,UPI,pending,processing,547 Main Street,Chennai,197966,
3752,432,2026-04-14 12:31:44,6143.0,514.54,281.42,5909.88,Cash on Delivery,failed,pending,69 Main Street,Ahmedabad,414849,Leave at door
3753,872,2026-03-18 12:31:44,770.22,41.91,36.42,764.73,Credit Card,failed,cancelled,534 Main Street,Kolkata,572161,Leave at door
3754,593,2026-03-27 12:31:44,3756.71,538.91,160.89,3378.69,Credit Card,failed,delivered,64 Main Street,Chennai,258471,
3755,889,2026-02-25 12:31:44,1810.28,170.38,82.0,1721.9,Debit Card,failed,out_for_delivery,226 Main Street,Pune,375754,
3756,245,2026-02-18 12:31:44,733.12,45.19,34.4,722.33,Net Banking,pending,delivered,754 Main Street,Delhi,295085,Call on arrival
3757,363,2026-03-01 12:31:44,5765.06,107.64,282.87,5940.29,UPI,pending,delivered,986 Main Street,Hyderabad,877493,
3758,22,2026-03-21 12:31:44,3198.08,74.16,156.2,3280.12,Credit Card,pending,pending,622 Main Street,Bangalore,884256,
3759,355,2026-03-13 12:31:44,7064.64,639.45,321.26,6746.45,Cash on Delivery,completed,pending,153 Main Street,Pune,414455,
3760,761,2026-03-10 12:31:44,4924.46,443.6,224.04,4704.9,Debit Card,pending,cancelled,473 Main Street,Mumbai,775990,
3761,703,2026-04-11 12:31:44,358.72,6.32,17.62,370.02,Credit Card,pending,delivered,469 Main Street,Pune,964607,Leave at door
3762,483,2026-03-27 12:31:44,4783.04,214.05,228.45,4797.44,Debit Card,pending,pending,136 Main Street,Pune,600905,Leave at door
3763,329,2026-04-16 12:31:44,8862.23,371.42,424.54,8915.35,Net Banking,failed,delivered,539 Main Street,Lucknow,568449,Call on arrival
3764,272,2026-02-18 12:31:44,3807.97,559.55,162.42,3410.84,Net Banking,pending,pending,100 Main Street,Hyderabad,153063,
3765,790,2026-03-22 12:31:44,3611.24,5.91,180.27,3785.6,Net Banking,pending,out_for_delivery,236 Main Street,Delhi,534753,Call on arrival
3766,983,2026-02-28 12:31:44,1971.64,67.76,95.19,1999.07,UPI,completed,cancelled,157 Main Street,Hyderabad,547180,
3767,373,2026-03-06 12:31:44,54.08,5.08,2.45,51.45,Credit Card,failed,out_for_delivery,173 Main Street,Ahmedabad,868367,Leave at door
3768,959,2026-04-09 12:31:44,5308.67,606.93,235.09,4936.83,Credit Card,completed,cancelled,405 Main Street,Hyderabad,783932,
3769,89,2026-04-18 12:31:44,7923.97,316.06,380.4,7988.31,UPI,pending,out_for_delivery,515 Main Street,Mumbai,718849,
3770,763,2026-03-24 12:31:44,3484.32,488.61,149.79,3145.5,Credit Card,completed,confirmed,688 Main Street,Kolkata,787313,Leave at door
3771,180,2026-03-06 12:31:44,4760.67,43.22,235.87,4953.32,Credit Card,pending,confirmed,885 Main Street,Lucknow,757685,
3772,182,2026-04-18 12:31:44,1676.92,199.2,73.89,1551.61,Cash on Delivery,completed,confirmed,361 Main Street,Lucknow,631981,
3773,686,2026-02-05 12:31:44,6856.55,295.21,328.07,6889.41,Credit Card,completed,cancelled,536 Main Street,Kolkata,821673,
3774,809,2026-02-17 12:31:44,4536.37,492.41,202.2,4246.16,Credit Card,pending,out_for_delivery,613 Main Street,Delhi,670143,Leave at door
3775,114,2026-02-24 12:31:44,1825.5,207.96,80.88,1698.42,Net Banking,failed,cancelled,765 Main Street,Ahmedabad,455168,Call on arrival
3776,614,2026-01-28 12:31:44,1750.22,181.14,78.45,1647.53,Debit Card,completed,delivered,841 Main Street,Jaipur,158936,
3777,89,2026-03-12 12:31:44,4855.23,347.1,225.41,4733.54,Debit Card,failed,confirmed,515 Main Street,Mumbai,718849,
3778,862,2026-03-30 12:31:44,8509.1,726.6,389.12,8171.62,UPI,failed,pending,763 Main Street,Delhi,450912,
3779,101,2026-04-10 12:31:44,199.26,3.8,9.77,205.23,Debit Card,failed,pending,261 Main Street,Ahmedabad,581894,Call on arrival
3780,96,2026-03-07 12:31:44,5827.02,62.5,288.23,6052.75,Net Banking,completed,cancelled,171 Main Street,Delhi,827712,
3781,177,2026-03-10 12:31:44,6105.31,603.58,275.09,5776.82,Credit Card,pending,cancelled,150 Main Street,Hyderabad,368402,
3782,851,2026-03-31 12:31:44,4106.24,111.18,199.75,4194.81,Debit Card,completed,processing,691 Main Street,Mumbai,320989,Leave at door
3783,973,2026-03-16 12:31:44,4089.62,249.35,192.01,4032.28,UPI,failed,out_for_delivery,278 Main Street,Pune,795186,Leave at door
3784,378,2026-02-22 12:31:44,6838.33,445.35,319.65,6712.63,Credit Card,completed,pending,683 Main Street,Lucknow,746467,
3785,961,2026-02-18 12:31:44,1988.06,282.18,85.29,1791.17,Net Banking,completed,cancelled,702 Main Street,Pune,703998,
3786,84,2026-03-02 12:31:44,708.89,77.23,31.58,663.24,Net Banking,failed,pending,676 Main Street,Lucknow,613425,Call on arrival
3787,280,2026-03-31 12:31:44,1904.08,217.33,84.34,1771.09,Cash on Delivery,failed,pending,576 Main Street,Mumbai,304110,Call on arrival
3788,606,2026-04-16 12:31:44,4933.68,548.45,219.26,4604.49,UPI,completed,processing,271 Main Street,Kolkata,501650,Call on arrival
3789,953,2026-01-23 12:31:44,2135.16,282.24,92.65,1945.57,Cash on Delivery,completed,pending,335 Main Street,Lucknow,626806,Call on arrival
3790,539,2026-02-24 12:31:44,4590.91,251.98,216.95,4555.88,Net Banking,completed,pending,876 Main Street,Mumbai,574167,
3791,891,2026-03-08 12:31:44,5142.59,69.0,253.68,5327.27,Net Banking,failed,cancelled,665 Main Street,Chennai,879015,
3792,83,2026-03-03 12:31:44,5531.18,546.63,249.23,5233.78,Cash on Delivery,failed,processing,841 Main Street,Jaipur,102689,
3793,25,2026-04-03 12:31:44,3094.95,284.6,140.52,2950.87,Cash on Delivery,failed,delivered,708 Main Street,Delhi,970917,
3794,473,2026-04-08 12:31:44,3391.19,278.25,155.65,3268.59,UPI,completed,pending,331 Main Street,Ahmedabad,968581,
3795,173,2026-03-17 12:31:44,916.62,71.38,42.26,887.5,Cash on Delivery,failed,delivered,447 Main Street,Delhi,717476,
3796,46,2026-03-26 12:31:44,4984.72,261.36,236.17,4959.53,Net Banking,failed,processing,281 Main Street,Jaipur,147726,
3797,453,2026-02-25 12:31:44,542.68,16.22,26.32,552.78,Cash on Delivery,pending,out_for_delivery,34 Main Street,Hyderabad,388204,
3798,817,2026-04-15 12:31:44,5169.73,516.56,232.66,4885.83,Cash on Delivery,completed,processing,802 Main Street,Hyderabad,833281,
3799,971,2026-02-15 12:31:44,6818.59,597.14,311.07,6532.52,Debit Card,completed,cancelled,262 Main Street,Jaipur,278593,Call on arrival
3800,784,2026-04-10 12:31:44,10317.33,1530.7,439.33,9225.96,Net Banking,completed,delivered,558 Main Street,Chennai,697856,Leave at door
3801,3,2026-02-08 12:31:44,3530.03,328.63,160.07,3361.47,Debit Card,pending,pending,497 Main Street,Chennai,757193,
3802,917,2026-03-24 12:31:44,3888.84,300.37,179.42,3767.89,Credit Card,failed,delivered,165 Main Street,Lucknow,172222,
3803,967,2026-02-10 12:31:44,821.91,23.19,39.94,838.66,Cash on Delivery,pending,processing,352 Main Street,Chennai,827497,Call on arrival
3804,802,2026-02-09 12:31:44,1714.09,237.69,73.82,1550.22,UPI,failed,delivered,924 Main Street,Bangalore,744610,Call on arrival
3805,829,2026-01-20 12:31:44,5034.24,664.57,218.48,4588.15,Debit Card,pending,confirmed,563 Main Street,Delhi,398313,Call on arrival
3806,409,2026-03-19 12:31:44,1571.76,22.07,77.48,1627.17,Cash on Delivery,completed,confirmed,496 Main Street,Pune,920685,Leave at door
3807,371,2026-02-10 12:31:44,4846.38,511.67,216.74,4551.45,Credit Card,failed,pending,854 Main Street,Pune,357666,
3808,708,2026-02-27 12:31:44,1714.56,45.93,83.43,1752.06,Credit Card,pending,delivered,107 Main Street,Bangalore,506224,Leave at door
3809,626,2026-01-27 12:31:44,2863.78,201.46,133.12,2795.44,Credit Card,pending,pending,730 Main Street,Lucknow,843826,Leave at door
3810,200,2026-04-12 12:31:44,3845.43,430.9,170.73,3585.26,UPI,pending,cancelled,135 Main Street,Kolkata,726258,
3811,817,2026-02-24 12:31:44,6554.78,67.14,324.38,6812.02,Net Banking,failed,out_for_delivery,802 Main Street,Hyderabad,833281,
3812,445,2026-04-14 12:31:44,3892.02,277.62,180.72,3795.12,Net Banking,failed,pending,313 Main Street,Delhi,222629,Leave at door
3813,697,2026-02-18 12:31:44,1745.24,72.89,83.62,1755.97,Cash on Delivery,failed,delivered,373 Main Street,Ahmedabad,965401,
3814,885,2026-03-22 12:31:44,4311.73,111.85,209.99,4409.87,Credit Card,failed,confirmed,353 Main Street,Jaipur,400692,
3815,147,2026-03-13 12:31:44,6695.71,49.78,332.3,6978.23,Credit Card,completed,delivered,852 Main Street,Delhi,189511,Call on arrival
3816,369,2026-03-31 12:31:44,4352.75,142.47,210.51,4420.79,Cash on Delivery,pending,delivered,17 Main Street,Hyderabad,373441,
3817,861,2026-04-09 12:31:44,2139.79,299.79,92.0,1932.0,Cash on Delivery,completed,cancelled,221 Main Street,Bangalore,953350,Call on arrival
3818,628,2026-02-18 12:31:44,9273.91,305.68,448.41,9416.64,Net Banking,pending,out_for_delivery,407 Main Street,Jaipur,712879,Call on arrival
3819,783,2026-03-16 12:31:44,529.14,23.95,25.26,530.45,Debit Card,pending,pending,721 Main Street,Kolkata,646699,Leave at door
3820,719,2026-03-19 12:31:44,3836.83,7.6,191.46,4020.69,UPI,failed,delivered,58 Main Street,Mumbai,309612,
3821,323,2026-01-31 12:31:44,1152.69,145.72,50.35,1057.32,Credit Card,failed,delivered,242 Main Street,Kolkata,165142,
3822,433,2026-03-05 12:31:44,2768.19,23.8,137.22,2881.61,Net Banking,failed,pending,870 Main Street,Delhi,459743,Call on arrival
3823,929,2026-03-22 12:31:44,6418.62,522.72,294.8,6190.7,Cash on Delivery,completed,pending,842 Main Street,Jaipur,486996,Call on arrival
3824,340,2026-04-13 12:31:44,2550.54,48.12,125.12,2627.54,Net Banking,completed,confirmed,385 Main Street,Ahmedabad,184148,
3825,705,2026-04-15 12:31:44,4515.81,618.45,194.87,4092.23,Credit Card,failed,cancelled,675 Main Street,Ahmedabad,717942,Leave at door
3826,114,2026-02-24 12:31:44,4517.89,371.33,207.33,4353.89,Debit Card,pending,cancelled,765 Main Street,Ahmedabad,455168,
3827,206,2026-02-11 12:31:44,5407.13,470.05,246.85,5183.93,Credit Card,failed,out_for_delivery,142 Main Street,Hyderabad,362147,
3828,76,2026-03-12 12:31:44,6738.96,211.24,326.39,6854.11,UPI,completed,pending,497 Main Street,Ahmedabad,227324,
3829,372,2026-03-10 12:31:44,4398.52,84.54,215.7,4529.68,Net Banking,pending,confirmed,782 Main Street,Kolkata,961501,Leave at door
3830,997,2026-03-29 12:31:44,1621.9,232.18,69.49,1459.21,UPI,pending,out_for_delivery,228 Main Street,Chennai,878427,
3831,79,2026-03-14 12:31:44,7029.41,392.53,331.84,6968.72,Net Banking,pending,out_for_delivery,956 Main Street,Bangalore,851413,
3832,29,2026-02-18 12:31:44,2648.04,109.36,126.93,2665.61,Cash on Delivery,completed,pending,984 Main Street,Delhi,479781,Call on arrival
3833,31,2026-01-24 12:31:44,901.23,52.25,42.45,891.43,Net Banking,pending,processing,794 Main Street,Lucknow,606983,
3834,268,2026-02-14 12:31:44,4187.1,481.9,185.26,3890.46,Cash on Delivery,failed,pending,496 Main Street,Ahmedabad,587002,
3835,5,2026-02-18 12:31:44,4911.92,231.17,234.04,4914.79,Debit Card,completed,out_for_delivery,155 Main Street,Delhi,342495,Leave at door
3836,453,2026-03-27 12:31:44,2198.57,246.88,97.58,2049.27,Net Banking,completed,confirmed,34 Main Street,Hyderabad,388204,
3837,558,2026-02-06 12:31:44,2769.94,236.84,126.66,2659.76,Debit Card,completed,confirmed,29 Main Street,Kolkata,837623,Call on arrival
3838,847,2026-04-01 12:31:44,8541.48,589.75,397.59,8349.32,Credit Card,completed,processing,188 Main Street,Chennai,901387,Call on arrival
3839,81,2026-03-25 12:31:44,2871.36,372.58,124.94,2623.72,UPI,pending,confirmed,393 Main Street,Jaipur,299869,
3840,794,2026-04-15 12:31:44,7777.4,1017.49,338.0,7097.91,Debit Card,failed,cancelled,171 Main Street,Bangalore,370804,
3841,236,2026-01-31 12:31:44,2124.24,149.84,98.72,2073.12,Net Banking,failed,cancelled,303 Main Street,Kolkata,421384,Leave at door
3842,286,2026-03-06 12:31:44,3387.61,455.63,146.6,3078.58,Cash on Delivery,completed,delivered,954 Main Street,Bangalore,742848,
3843,487,2026-02-03 12:31:44,8421.11,787.87,381.66,8014.9,Net Banking,completed,pending,360 Main Street,Bangalore,857524,
3844,409,2026-03-13 12:31:44,2341.72,303.08,101.93,2140.57,Credit Card,failed,pending,496 Main Street,Pune,920685,
3845,458,2026-01-21 12:31:44,717.44,104.16,30.66,643.94,Credit Card,failed,delivered,461 Main Street,Chennai,375581,Leave at door
3846,113,2026-02-19 12:31:44,1984.72,76.94,95.39,2003.17,UPI,failed,confirmed,514 Main Street,Kolkata,385765,Leave at door
3847,997,2026-04-05 12:31:44,7753.6,942.99,340.53,7151.14,UPI,completed,cancelled,228 Main Street,Chennai,878427,
3848,401,2026-03-08 12:31:44,2271.36,8.04,113.17,2376.49,Cash on Delivery,pending,cancelled,370 Main Street,Pune,211726,
3849,198,2026-02-21 12:31:44,493.29,27.88,23.27,488.68,Net Banking,pending,pending,232 Main Street,Ahmedabad,244247,
3850,8,2026-03-23 12:31:44,3564.01,424.25,156.99,3296.75,Cash on Delivery,failed,confirmed,21 Main Street,Lucknow,998348,
3851,384,2026-04-01 12:31:44,3288.85,293.7,149.76,3144.91,Net Banking,failed,delivered,701 Main Street,Hyderabad,968286,Call on arrival
3852,823,2026-02-13 12:31:44,3978.72,376.41,180.12,3782.43,Net Banking,completed,processing,969 Main Street,Lucknow,911187,Call on arrival
3853,829,2026-03-11 12:31:44,5369.99,89.12,264.04,5544.91,Net Banking,failed,cancelled,563 Main Street,Delhi,398313,Call on arrival
3854,412,2026-02-22 12:31:44,3191.9,357.35,141.73,2976.28,Debit Card,pending,pending,824 Main Street,Lucknow,445549,
3855,642,2026-04-11 12:31:44,5824.98,765.06,253.0,5312.92,Cash on Delivery,failed,out_for_delivery,55 Main Street,Delhi,765213,
3856,816,2026-02-08 12:31:44,5516.23,552.58,248.18,5211.83,Credit Card,pending,out_for_delivery,754 Main Street,Kolkata,244775,Call on arrival
3857,466,2026-04-06 12:31:44,4296.59,326.65,198.5,4168.44,Cash on Delivery,completed,cancelled,150 Main Street,Bangalore,845951,
3858,457,2026-03-31 12:31:44,6840.36,862.3,298.9,6276.96,UPI,pending,out_for_delivery,754 Main Street,Pune,970392,
3859,604,2026-02-04 12:31:44,4550.16,291.6,212.93,4471.49,UPI,pending,cancelled,581 Main Street,Bangalore,716493,Leave at door
3860,676,2026-04-11 12:31:44,1760.2,25.6,86.73,1821.33,UPI,failed,processing,663 Main Street,Bangalore,278795,
3861,855,2026-03-18 12:31:44,217.08,18.24,9.94,208.78,Debit Card,pending,pending,287 Main Street,Kolkata,572623,
3862,566,2026-04-12 12:31:44,933.5,83.25,42.51,892.76,Debit Card,pending,pending,811 Main Street,Bangalore,770318,Leave at door
3863,653,2026-01-31 12:31:44,1111.05,70.43,52.03,1092.65,Cash on Delivery,pending,cancelled,711 Main Street,Hyderabad,461076,
3864,500,2026-03-02 12:31:44,3207.75,139.42,153.42,3221.75,UPI,pending,pending,434 Main Street,Jaipur,835901,Call on arrival
3865,235,2026-03-29 12:31:44,4143.43,199.68,197.19,4140.94,Credit Card,completed,confirmed,559 Main Street,Lucknow,408036,
3866,885,2026-03-14 12:31:44,4873.01,602.04,213.55,4484.52,Credit Card,pending,out_for_delivery,353 Main Street,Jaipur,400692,Call on arrival
3867,580,2026-04-03 12:31:44,5690.27,466.18,261.2,5485.29,Cash on Delivery,pending,cancelled,975 Main Street,Kolkata,209812,Leave at door
3868,993,2026-02-01 12:31:44,4292.64,241.33,202.57,4253.88,Net Banking,failed,delivered,704 Main Street,Hyderabad,127351,Leave at door
3869,339,2026-02-07 12:31:44,339.82,44.37,14.77,310.22,Net Banking,completed,delivered,747 Main Street,Bangalore,777255,
3870,6,2026-02-20 12:31:44,5819.58,719.46,255.01,5355.13,Credit Card,failed,cancelled,425 Main Street,Hyderabad,527398,
3871,570,2026-02-25 12:31:44,309.79,23.59,14.31,300.51,Cash on Delivery,completed,delivered,187 Main Street,Lucknow,731650,
3872,33,2026-02-14 12:31:44,1876.8,195.68,84.06,1765.18,Debit Card,completed,delivered,250 Main Street,Chennai,886931,
3873,116,2026-04-06 12:31:44,1544.04,0.76,77.16,1620.44,UPI,completed,cancelled,93 Main Street,Jaipur,929090,
3874,262,2026-03-11 12:31:44,1684.46,142.21,77.11,1619.36,UPI,pending,pending,158 Main Street,Lucknow,279516,
3875,582,2026-03-17 12:31:44,4189.89,55.63,206.71,4340.97,Cash on Delivery,pending,cancelled,629 Main Street,Kolkata,606186,
3876,871,2026-04-20 12:31:44,605.5,49.24,27.81,584.07,Net Banking,failed,out_for_delivery,661 Main Street,Chennai,514664,Leave at door
3877,306,2026-04-07 12:31:44,5962.99,705.75,262.86,5520.1,Debit Card,pending,processing,112 Main Street,Chennai,745584,Call on arrival
3878,238,2026-03-06 12:31:44,4238.36,547.82,184.53,3875.07,Credit Card,failed,cancelled,446 Main Street,Kolkata,387892,Call on arrival
3879,740,2026-04-15 12:31:44,1704.88,209.22,74.78,1570.44,UPI,failed,confirmed,938 Main Street,Kolkata,934883,Leave at door
3880,676,2026-03-11 12:31:44,6784.17,136.72,332.37,6979.82,Net Banking,completed,delivered,663 Main Street,Bangalore,278795,Call on arrival
3881,550,2026-04-10 12:31:44,836.85,94.97,37.09,778.97,Credit Card,completed,out_for_delivery,646 Main Street,Jaipur,941134,
3882,332,2026-01-25 12:31:44,8787.92,1170.69,380.86,7998.09,Net Banking,completed,out_for_delivery,120 Main Street,Jaipur,813341,
3883,922,2026-02-17 12:31:44,2203.3,209.61,99.68,2093.37,Debit Card,completed,confirmed,290 Main Street,Bangalore,438270,
3884,564,2026-04-17 12:31:44,4117.98,295.0,191.15,4014.13,UPI,pending,delivered,882 Main Street,Delhi,482614,Call on arrival
3885,891,2026-04-13 12:31:44,4340.17,649.31,184.54,3875.4,Net Banking,failed,processing,665 Main Street,Chennai,879015,Call on arrival
3886,995,2026-02-02 12:31:44,6174.59,385.57,289.45,6078.47,UPI,failed,pending,873 Main Street,Kolkata,506281,
3887,320,2026-02-26 12:31:44,1954.56,292.29,83.11,1745.38,Credit Card,completed,confirmed,144 Main Street,Delhi,600646,
3888,435,2026-01-26 12:31:44,5309.43,211.66,254.89,5352.66,Debit Card,pending,confirmed,982 Main Street,Jaipur,584498,
3889,436,2026-01-24 12:31:44,6375.97,637.58,286.92,6025.31,Credit Card,failed,out_for_delivery,656 Main Street,Bangalore,789237,
3890,513,2026-02-15 12:31:44,5749.78,719.81,251.5,5281.47,Cash on Delivery,completed,out_for_delivery,3 Main Street,Hyderabad,146177,
3891,286,2026-01-31 12:31:44,5338.1,258.32,253.99,5333.77,UPI,failed,pending,954 Main Street,Bangalore,742848,
3892,707,2026-03-02 12:31:44,3952.73,240.59,185.61,3897.75,Cash on Delivery,pending,delivered,947 Main Street,Lucknow,633025,Leave at door
3893,482,2026-04-13 12:31:44,8027.54,667.01,368.03,7728.56,Net Banking,failed,out_for_delivery,9 Main Street,Ahmedabad,829386,
3894,260,2026-02-09 12:31:44,1397.35,142.58,62.74,1317.51,Debit Card,completed,confirmed,651 Main Street,Chennai,677599,
3895,658,2026-03-01 12:31:44,10528.75,145.85,519.14,10902.04,Credit Card,pending,out_for_delivery,234 Main Street,Pune,335217,
3896,587,2026-03-07 12:31:44,5402.09,14.04,269.4,5657.45,Credit Card,failed,pending,438 Main Street,Kolkata,191884,Call on arrival
